Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Interleukin-13 Production (GO:0032656)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	TSLP
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	DDIAS
GO_Biological_Process_2023	Regulation Of Isotype Switching (GO:0045191)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	TFRC
GO_Biological_Process_2023	Regulation Of Multicellular Organism Growth (GO:0040014)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	PPIB
GO_Biological_Process_2023	Cellular Response To Corticosteroid Stimulus (GO:0071384)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	ANXA1
GO_Biological_Process_2023	Regulation Of Systemic Arterial Blood Pressure (GO:0003073)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	ADM
GO_Biological_Process_2023	Digestive Tract Morphogenesis (GO:0048546)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	PDGFRA
GO_Biological_Process_2023	Endoplasmic Reticulum To Cytosol Transport (GO:1903513)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	HSP90B1
GO_Biological_Process_2023	Folic Acid-Containing Compound Metabolic Process (GO:0006760)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	MTHFD2
GO_Biological_Process_2023	Glutamine Family Amino Acid Catabolic Process (GO:0009065)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	ARHGAP11B
GO_Biological_Process_2023	Glycosaminoglycan Catabolic Process (GO:0006027)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	CEMIP
GO_Biological_Process_2023	Membrane Repolarization During Action Potential (GO:0086011)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	KCNE4
GO_Biological_Process_2023	Negative Regulation Of DNA Replication (GO:0008156)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	CDC6
GO_Biological_Process_2023	Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	CREB3L1
GO_Biological_Process_2023	Negative Regulation Of Platelet Activation (GO:0010544)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	PDGFRA
GO_Biological_Process_2023	Nucleotide-Sugar Biosynthetic Process (GO:0009226)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	UGDH
GO_Biological_Process_2023	Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	PMAIP1
GO_Biological_Process_2023	Positive Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045737)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	CCND1
GO_Biological_Process_2023	Positive Regulation Of Glucose Metabolic Process (GO:0010907)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	PMAIP1
GO_Biological_Process_2023	Positive Regulation Of Immunoglobulin Mediated Immune Response (GO:0002891)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	TFRC
GO_Biological_Process_2023	Positive Regulation Of Transmembrane Transport (GO:0034764)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	ANO6
GO_Biological_Process_2023	Presynapse Assembly (GO:0099054)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	WNT5A
GO_Biological_Process_2023	Protein Localization To Cell-Cell Junction (GO:0150105)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	ACTG1
GO_Biological_Process_2023	Protein Localization To Chromosome, Telomeric Region (GO:0070198)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	BRCA2
GO_Biological_Process_2023	Regulation Of Activin Receptor Signaling Pathway (GO:0032925)	1/15	3.155444e-01	5.036881e-01	0	0	2.795037e+00	3.223952e+00	FST
GO_Biological_Process_2023	Regulation Of Nervous System Development (GO:0051960)	2/46	3.191115e-01	5.071880e-01	0	0	1.779495e+00	2.032565e+00	YAP1;HES2
GO_Biological_Process_2023	Cardiac Conduction (GO:0061337)	2/46	3.191115e-01	5.071880e-01	0	0	1.779495e+00	2.032565e+00	KCNE4;CAV1
GO_Biological_Process_2023	Cellular Component Disassembly (GO:0022411)	2/46	3.191115e-01	5.071880e-01	0	0	1.779495e+00	2.032565e+00	ADAMTS15;ADAMTS5
GO_Biological_Process_2023	Response To Glucose (GO:0009749)	2/46	3.191115e-01	5.071880e-01	0	0	1.779495e+00	2.032565e+00	THBS1;SLC39A14
GO_Biological_Process_2023	Epithelial Cell Migration (GO:0010631)	2/46	3.191115e-01	5.071880e-01	0	0	1.779495e+00	2.032565e+00	STAT1;FSTL1
GO_Biological_Process_2023	Positive Regulation Of Cell-Cell Adhesion (GO:0022409)	2/46	3.191115e-01	5.071880e-01	0	0	1.779495e+00	2.032565e+00	PLAUR;CD44
GO_Biological_Process_2023	Neuron Development (GO:0048666)	5/150	3.201436e-01	5.084634e-01	0	0	1.351110e+00	1.538895e+00	UGDH;TGFB2;TENM3;WNT5A;RUNX1
GO_Biological_Process_2023	Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)	2/47	3.283089e-01	5.182636e-01	0	0	1.739861e+00	1.937858e+00	CHEK1;AURKA
GO_Biological_Process_2023	Insulin Receptor Signaling Pathway (GO:0008286)	2/47	3.283089e-01	5.182636e-01	0	0	1.739861e+00	1.937858e+00	CAV2;SLC39A14
GO_Biological_Process_2023	Positive Regulation Of Growth (GO:0045927)	3/81	3.290483e-01	5.182636e-01	0	0	1.506126e+00	1.674135e+00	YAP1;TGFB2;TEAD1
GO_Biological_Process_2023	Cellular Response To Organic Cyclic Compound (GO:0071407)	5/152	3.299791e-01	5.182636e-01	0	0	1.332590e+00	1.477477e+00	PDE3A;AHR;TFPI;ACTB;HSP90B1
GO_Biological_Process_2023	DNA Repair-Dependent Chromatin Remodeling (GO:0140861)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	DEPDC1B
GO_Biological_Process_2023	Regulation Of Fatty Acid Oxidation (GO:0046320)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	APLP2
GO_Biological_Process_2023	Activin Receptor Signaling Pathway (GO:0032924)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	GDF6
GO_Biological_Process_2023	Apoptotic Nuclear Changes (GO:0030262)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	TOP2A
GO_Biological_Process_2023	Regulation Of Natural Killer Cell Activation (GO:0032814)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	MICA
GO_Biological_Process_2023	Regulation Of Nucleocytoplasmic Transport (GO:0046822)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	BMP4
GO_Biological_Process_2023	Regulation Of Response To Cytokine Stimulus (GO:0060759)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	WNT5A
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Production (GO:0071634)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	TGFB2
GO_Biological_Process_2023	Response To UV-B (GO:0010224)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	MAP3K20
GO_Biological_Process_2023	Dicarboxylic Acid Catabolic Process (GO:0043649)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	ALDH1L2
GO_Biological_Process_2023	Ruffle Organization (GO:0031529)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	TPM1
GO_Biological_Process_2023	Negative Regulation Of RNA Biosynthetic Process (GO:1902679)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	HMGA2
GO_Biological_Process_2023	Negative Regulation Of Anoikis (GO:2000811)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	CAV1
GO_Biological_Process_2023	Negative Regulation Of Biosynthetic Process (GO:0009890)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	EMILIN1
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production Involved In Immune Response (GO:0002719)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	TGFB2
GO_Biological_Process_2023	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902254)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	CD44
GO_Biological_Process_2023	Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	MICA
GO_Biological_Process_2023	Negative Regulation Of Phosphatase Activity (GO:0010923)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	TGFB2
GO_Biological_Process_2023	Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046426)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	CAV1
GO_Biological_Process_2023	Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	WNT5A
GO_Biological_Process_2023	Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	PDGFRB
GO_Biological_Process_2023	Positive Regulation Of Stem Cell Proliferation (GO:2000648)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	HMGA2
GO_Biological_Process_2023	Protein Localization To Endoplasmic Reticulum (GO:0070972)	1/16	3.326344e-01	5.182636e-01	0	0	2.608568e+00	2.871280e+00	KDELR2
GO_Biological_Process_2023	Regulation Of Phosphorylation (GO:0042325)	3/82	3.358996e-01	5.226153e-01	0	0	1.486984e+00	1.622215e+00	BMP4;CDKN1A;THBS1
GO_Biological_Process_2023	Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	3/82	3.358996e-01	5.226153e-01	0	0	1.486984e+00	1.622215e+00	WNT5A;TWIST1;THBS1
GO_Biological_Process_2023	Cellular Defense Response (GO:0006968)	2/48	3.374722e-01	5.243252e-01	0	0	1.701951e+00	1.848782e+00	FOSL1;RAB23
GO_Biological_Process_2023	Cellular Response To Mechanical Stimulus (GO:0071260)	2/48	3.374722e-01	5.243252e-01	0	0	1.701951e+00	1.848782e+00	CNN2;CHEK1
GO_Biological_Process_2023	Intracellular Monoatomic Cation Homeostasis (GO:0030003)	6/190	3.377832e-01	5.244404e-01	0	0	1.277692e+00	1.386744e+00	TFRC;CAV1;STC1;CALR;B2M;SLC39A14
GO_Biological_Process_2023	Regulation Of Cell Growth (GO:0001558)	7/227	3.388210e-01	5.256830e-01	0	0	1.246924e+00	1.349525e+00	YAP1;CDKN1A;TGFB2;TFRC;AGTR1;ENPP1;TEAD1
GO_Biological_Process_2023	Vascular Transport (GO:0010232)	3/83	3.427472e-01	5.300527e-01	0	0	1.468322e+00	1.572223e+00	ABCC3;TFRC;SLC38A2
GO_Biological_Process_2023	Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	3/83	3.427472e-01	5.300527e-01	0	0	1.468322e+00	1.572223e+00	CDC20;CAV1;TRIB3
GO_Biological_Process_2023	Regulation Of Protein Kinase Activity (GO:0045859)	4/119	3.456947e-01	5.300527e-01	0	0	1.362213e+00	1.446942e+00	CENPE;CDKN1A;TRIB3;DDR2
GO_Biological_Process_2023	Neurogenesis (GO:0022008)	2/49	3.465973e-01	5.300527e-01	0	0	1.665653e+00	1.764913e+00	TGFB2;SIX4
GO_Biological_Process_2023	DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	CDKN1A
GO_Biological_Process_2023	DNA Modification (GO:0006304)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	NEIL3
GO_Biological_Process_2023	Regulation Of Delayed Rectifier Potassium Channel Activity (GO:1902259)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	KCNE4
GO_Biological_Process_2023	Regulation Of Glucose Transmembrane Transport (GO:0010827)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	TRIB3
GO_Biological_Process_2023	Amyloid Precursor Protein Metabolic Process (GO:0042982)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	ADAM19
GO_Biological_Process_2023	Carboxylic Acid Biosynthetic Process (GO:0046394)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	UGDH
GO_Biological_Process_2023	Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	TSLP
GO_Biological_Process_2023	Cell Migration Involved In Sprouting Angiogenesis (GO:0002042)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	VEGFA
GO_Biological_Process_2023	Response To Interferon-Alpha (GO:0035455)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	AXL
GO_Biological_Process_2023	Retrograde Protein Transport, ER To Cytosol (GO:0030970)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	HSP90B1
GO_Biological_Process_2023	Sensory Perception Of Taste (GO:0050909)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	CD36
GO_Biological_Process_2023	Triglyceride Biosynthetic Process (GO:0019432)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	GPAT3
GO_Biological_Process_2023	Ventricular Cardiac Muscle Cell Action Potential (GO:0086005)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	KCNE4
GO_Biological_Process_2023	Intracellular Zinc Ion Homeostasis (GO:0006882)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	SLC39A14
GO_Biological_Process_2023	Leukocyte Tethering Or Rolling (GO:0050901)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	VCAM1
GO_Biological_Process_2023	Muscle Tissue Morphogenesis (GO:0060415)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	BMP4
GO_Biological_Process_2023	Negative Regulation Of Rho Protein Signal Transduction (GO:0035024)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	HEG1
GO_Biological_Process_2023	Negative Regulation Of Calcium Ion Transport (GO:0051926)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	STC1
GO_Biological_Process_2023	Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	BMP4
GO_Biological_Process_2023	Positive Regulation Of Cell Adhesion Mediated By Integrin (GO:0033630)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	TGFB2
GO_Biological_Process_2023	Positive Regulation Of Glial Cell Differentiation (GO:0045687)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	CLCF1
GO_Biological_Process_2023	Positive Regulation Of Heart Rate (GO:0010460)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	TPM1
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Chemotaxis (GO:0140131)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	WNT5A
GO_Biological_Process_2023	Positive Regulation Of Potassium Ion Transmembrane Transport (GO:1901381)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	ANO6
GO_Biological_Process_2023	Positive Regulation Of Stem Cell Differentiation (GO:2000738)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	TGFB2
GO_Biological_Process_2023	Regulation Of DNA-templated DNA Replication (GO:0090329)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	TICRR
GO_Biological_Process_2023	Regulation Of Adenylate Cyclase Activity (GO:0045761)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	LTB4R2
GO_Biological_Process_2023	Regulation Of Cartilage Development (GO:0061035)	1/17	3.492985e-01	5.300527e-01	0	0	2.445407e+00	2.572148e+00	BMP4
GO_Biological_Process_2023	Purine Ribonucleotide Metabolic Process (GO:0009150)	3/84	3.495892e-01	5.301305e-01	0	0	1.450119e+00	1.524070e+00	RAB23;ENTPD7;ENPP1
GO_Biological_Process_2023	Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	7/231	3.550229e-01	5.352656e-01	0	0	1.224403e+00	1.267959e+00	STAT1;CAV1;PDE3A;PLAUR;TWIST1;AJUBA;THBS1
GO_Biological_Process_2023	Regulation Of Epithelial Cell Migration (GO:0010632)	2/50	3.556804e-01	5.352656e-01	0	0	1.630869e+00	1.685866e+00	TGFB2;PFN1
GO_Biological_Process_2023	Blood Circulation (GO:0008015)	2/50	3.556804e-01	5.352656e-01	0	0	1.630869e+00	1.685866e+00	STAT1;AGTR1
GO_Biological_Process_2023	Positive Regulation Of Developmental Growth (GO:0048639)	2/50	3.556804e-01	5.352656e-01	0	0	1.630869e+00	1.685866e+00	BDNF;PPIB
GO_Biological_Process_2023	Pyruvate Metabolic Process (GO:0006090)	2/50	3.556804e-01	5.352656e-01	0	0	1.630869e+00	1.685866e+00	PKM;PGK1
GO_Biological_Process_2023	Calcium-Mediated Signaling (GO:0019722)	3/85	3.564235e-01	5.352656e-01	0	0	1.432361e+00	1.477675e+00	VCAM1;AGTR1;MCTP2
GO_Biological_Process_2023	Negative Regulation Of Cell Cycle (GO:0045786)	3/85	3.564235e-01	5.352656e-01	0	0	1.432361e+00	1.477675e+00	BMP4;CDKN1A;NR2F2
GO_Biological_Process_2023	Protein Localization To Nucleus (GO:0034504)	4/122	3.627272e-01	5.352656e-01	0	0	1.327375e+00	1.346097e+00	BMP4;SIX4;APLP2;CALR
GO_Biological_Process_2023	Amide Biosynthetic Process (GO:0043604)	2/51	3.647181e-01	5.352656e-01	0	0	1.597503e+00	1.611291e+00	SGMS2;PAM
GO_Biological_Process_2023	Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)	2/51	3.647181e-01	5.352656e-01	0	0	1.597503e+00	1.611291e+00	JPH2;CEMIP
GO_Biological_Process_2023	Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	2/51	3.647181e-01	5.352656e-01	0	0	1.597503e+00	1.611291e+00	CALR;P4HB
GO_Biological_Process_2023	Cholesterol Transport (GO:0030301)	2/51	3.647181e-01	5.352656e-01	0	0	1.597503e+00	1.611291e+00	CAV1;CD36
GO_Biological_Process_2023	Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)	2/51	3.647181e-01	5.352656e-01	0	0	1.597503e+00	1.611291e+00	CHEK1;HMGA2
GO_Biological_Process_2023	Positive Regulation Of DNA Recombination (GO:0045911)	2/51	3.647181e-01	5.352656e-01	0	0	1.597503e+00	1.611291e+00	RAD51AP1;TFRC
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)	2/51	3.647181e-01	5.352656e-01	0	0	1.597503e+00	1.611291e+00	RAET1G;MICA
GO_Biological_Process_2023	Regulation Of Epidermal Cell Differentiation (GO:0045604)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	BMP4
GO_Biological_Process_2023	Regulation Of Epithelial Cell Differentiation (GO:0030856)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	CAV1
GO_Biological_Process_2023	Actin Filament Capping (GO:0051693)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	SVIL
GO_Biological_Process_2023	Barbed-End Actin Filament Capping (GO:0051016)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	SVIL
GO_Biological_Process_2023	Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	P4HB
GO_Biological_Process_2023	Branching Involved In Ureteric Bud Morphogenesis (GO:0001658)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	BMP4
GO_Biological_Process_2023	Cardiac Atrium Morphogenesis (GO:0003209)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	TGFB2
GO_Biological_Process_2023	Cell Junction Maintenance (GO:0034331)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	KIRREL1
GO_Biological_Process_2023	Cellular Response To Inorganic Substance (GO:0071241)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	CDK2
GO_Biological_Process_2023	Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	KCNE4
GO_Biological_Process_2023	Detection Of Mechanical Stimulus (GO:0050982)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	CDH2
GO_Biological_Process_2023	Endothelial Cell Proliferation (GO:0001935)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	BMP4
GO_Biological_Process_2023	Ureteric Bud Development (GO:0001657)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	BMP4
GO_Biological_Process_2023	Ureteric Bud Morphogenesis (GO:0060675)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	BMP4
GO_Biological_Process_2023	Heart Trabecula Morphogenesis (GO:0061384)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	TGFB2
GO_Biological_Process_2023	Maintenance Of Protein Localization In Organelle (GO:0072595)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	KDELR2
GO_Biological_Process_2023	Membrane Repolarization (GO:0086009)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	KCNE4
GO_Biological_Process_2023	ncRNA-mediated Post-Transcriptional Gene Silencing (GO:0035194)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	AJUBA
GO_Biological_Process_2023	Negative Regulation Of Monoatomic Ion Transport (GO:0043271)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	STC1
GO_Biological_Process_2023	Negative Regulation Of Nervous System Development (GO:0051961)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	B2M
GO_Biological_Process_2023	Negative Regulation Of Viral Entry Into Host Cell (GO:0046597)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	TRIM5
GO_Biological_Process_2023	Nitric Oxide Mediated Signal Transduction (GO:0007263)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	CD36
GO_Biological_Process_2023	Peptide Antigen Assembly With MHC Protein Complex (GO:0002501)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	CALR
GO_Biological_Process_2023	Positive Regulation Of CREB Transcription Factor Activity (GO:0032793)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	VEGFA
GO_Biological_Process_2023	Positive Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045745)	1/18	3.655473e-01	5.352656e-01	0	0	2.301441e+00	2.316078e+00	SLC39A14
